Time,CellName,PRBUsageUL,PRBUsageDL,meanThr_DL,meanThr_UL,maxThr_DL,maxThr_UL,meanUE_DL,meanUE_UL,maxUE_DL,maxUE_UL,maxUE_UL+DL,CellName_encoded,Hour,DayOfWeek,Anomaly,Anomaly_Probability
1900-01-01 19:15:00,10CLTE,5.97,0.896,0.315,0.031,37.506,0.931,1.075,1.035,3.0,3.0,6.0,2,19,0,1,0.9876566
1900-01-01 09:15:00,6CLTE,3.483,0.597,0.102,0.009,5.131,0.145,1.005,0.01,2.0,2.0,4.0,18,9,0,1,0.97946084
1900-01-01 16:30:00,8CLTE,2.886,0.697,0.23,0.026,16.072,0.534,1.025,1.005,3.0,2.0,5.0,30,16,0,1,0.99316144
1900-01-01 05:45:00,8CLTE,5.373,1.493,0.971,0.036,36.318,0.716,1.055,1.005,3.0,2.0,5.0,30,5,0,1,0.9850739
1900-01-01 12:00:00,5CLTE,6.368,1.393,0.367,0.03,20.747,0.431,1.075,1.015,4.0,3.0,7.0,15,12,0,1,0.99076605
1900-01-01 18:45:00,8BLTE,13.134,2.189,0.64,0.061,13.606,0.858,1.224,1.065,6.0,4.0,10.0,29,18,0,1,0.9280931
1900-01-01 12:30:00,4ALTE,4.08,0.796,0.212,0.045,13.233,8.345,1.035,1.005,4.0,2.0,6.0,10,12,0,1,0.984263
1900-01-01 18:15:00,4BLTE,17.413,6.866,1.865,0.102,33.777,0.679,1.353,1.104,7.0,5.0,12.0,11,18,0,1,0.6300591
1900-01-01 14:30:00,7WLTE,1.493,3.184,0.838,0.049,19.31,0.575,1.124,0.01,4.0,3.0,7.0,27,14,0,1,0.8963362
1900-01-01 11:30:00,4CLTE,18.109,2.388,0.537,0.075,8.077,2.345,1.244,1.184,5.0,5.0,10.0,12,11,0,1,0.6604893
1900-01-01 17:15:00,5ALTE,4.279,1.791,0.785,0.113,46.752,13.497,1.204,1.015,4.0,3.0,7.0,13,17,0,1,0.966929
1900-01-01 11:45:00,7ALTE,0.1,0.597,0.07,0.018,1.932,0.43,1.075,0.01,3.0,2.0,5.0,22,11,0,1,0.9979231
1900-01-01 13:45:00,6VLTE,1.891,2.388,0.192,0.047,9.384,3.252,1.204,0.01,5.0,3.0,8.0,20,13,0,1,0.6973848
1900-01-01 16:15:00,7ULTE,1.194,1.891,0.313,0.051,11.757,0.797,1.095,0.01,4.0,3.0,7.0,25,16,0,1,0.9321179
1900-01-01 07:45:00,4ALTE,0.498,0.398,0.019,0.012,0.143,0.325,0.995,0.995,2.0,1.0,3.0,10,7,0,1,0.9973066
1900-01-01 20:00:00,1ALTE,14.328,2.886,0.586,0.059,24.655,1.049,1.204,1.055,5.0,4.0,9.0,3,20,0,1,0.80071276
1900-01-01 06:15:00,1CLTE,16.517,0.697,0.098,0.028,5.809,0.319,1.085,1.015,4.0,3.0,7.0,5,6,0,1,0.9864466
1900-01-01 14:00:00,9BLTE,11.045,0.896,0.19,0.257,9.008,2.005,1.104,1.055,4.0,3.0,7.0,32,14,0,1,0.97300446
1900-01-01 07:30:00,7VLTE,0.299,1.095,0.224,0.021,5.894,0.434,0.995,0.01,2.0,2.0,4.0,26,7,0,1,0.9709504
1900-01-01 01:00:00,7ULTE,0.498,1.095,0.123,0.018,8.822,0.527,1.005,0.01,3.0,2.0,5.0,25,1,0,1,0.94549876
1900-01-01 19:00:00,5BLTE,11.741,0.896,0.118,0.023,4.019,1.205,1.104,1.045,4.0,3.0,7.0,14,19,0,1,0.9796197
1900-01-01 23:15:00,7WLTE,0.597,1.493,0.197,0.025,7.228,0.34,1.055,0.01,3.0,3.0,6.0,27,23,0,1,0.8843827
1900-01-01 18:00:00,3CLTE,6.567,1.891,0.842,0.057,13.713,0.489,1.124,1.015,4.0,3.0,7.0,9,18,0,1,0.9865216
1900-01-01 06:45:00,9ALTE,1.194,0.398,0.004,0.005,0.067,0.133,0.995,0.995,1.0,2.0,3.0,31,6,0,1,0.99676067
1900-01-01 02:30:00,4CLTE,9.652,1.194,0.334,0.027,20.276,0.355,1.095,1.035,5.0,3.0,8.0,12,2,0,1,0.9850712
1900-01-01 04:15:00,4CLTE,7.562,1.493,0.419,0.03,5.132,0.442,1.035,1.005,3.0,2.0,5.0,12,4,0,1,0.97589636
1900-01-01 12:00:00,7ALTE,0.199,0.697,0.272,0.027,14.222,0.814,1.025,0.01,3.0,2.0,5.0,22,12,0,1,0.9823146
1900-01-01 09:15:00,5BLTE,8.358,0.697,0.115,0.028,3.755,0.415,1.045,1.025,3.0,3.0,6.0,14,9,0,1,0.98737854
1900-01-01 05:15:00,9ALTE,0.697,0.398,0.031,0.018,3.274,0.327,1.005,0.995,2.0,1.0,3.0,31,5,0,1,0.99835134
1900-01-01 09:45:00,4BLTE,15.124,2.985,0.909,0.068,53.59,2.015,1.234,1.035,6.0,3.0,9.0,11,9,0,1,0.7370929
1900-01-01 20:30:00,7BLTE,0.299,1.194,0.267,0.026,5.006,0.801,1.114,0.01,4.0,2.0,6.0,23,20,0,1,0.97121495
1900-01-01 09:15:00,7ALTE,0.1,1.095,0.471,0.018,20.104,0.381,1.025,0.01,3.0,2.0,5.0,22,9,0,1,0.9890188
1900-01-01 15:30:00,8ALTE,15.224,2.786,0.921,0.061,79.363,1.206,1.254,1.104,5.0,4.0,9.0,28,15,0,1,0.6754123
1900-01-01 12:45:00,5CLTE,8.557,1.493,0.441,0.05,14.3,0.724,1.124,1.015,4.0,3.0,7.0,15,12,0,1,0.98527515
1900-01-01 01:45:00,1BLTE,16.816,1.891,0.797,0.159,17.807,3.078,1.313,1.055,5.0,4.0,9.0,4,1,0,1,0.84530514
1900-01-01 03:30:00,10ALTE,3.483,0.995,0.227,0.036,5.982,3.571,1.045,1.005,3.0,3.0,6.0,0,3,0,1,0.99254686
1900-01-01 16:00:00,1BLTE,19.801,7.96,5.533,0.234,108.783,3.404,1.194,1.104,5.0,4.0,9.0,4,16,0,1,0.73224276
1900-01-01 16:30:00,6ALTE,10.746,5.771,3.183,0.111,52.77,1.513,1.184,0.01,5.0,4.0,9.0,16,16,0,1,0.8187105
1900-01-01 03:15:00,9BLTE,1.891,0.398,0.024,0.01,1.994,0.073,0.995,0.995,2.0,2.0,4.0,32,3,0,1,0.9958984
1900-01-01 15:45:00,6ALTE,8.06,1.194,0.386,0.037,45.81,0.939,1.114,0.01,4.0,3.0,7.0,16,15,0,1,0.9036275
1900-01-01 00:30:00,7WLTE,0.299,1.095,0.12,0.023,3.918,0.284,1.015,0.01,3.0,2.0,5.0,27,0,0,1,0.96068156
1900-01-01 09:15:00,5CLTE,3.781,0.796,0.236,0.019,13.736,0.554,1.025,1.005,3.0,2.0,5.0,15,9,0,1,0.9943393
1900-01-01 08:00:00,7WLTE,3.781,4.677,0.747,0.105,9.211,1.482,1.104,0.01,5.0,3.0,8.0,27,8,0,1,0.7619683
1900-01-01 20:00:00,8CLTE,3.085,0.796,0.303,0.029,23.919,0.78,1.035,1.005,4.0,2.0,6.0,30,20,0,1,0.98838824
1900-01-01 23:30:00,4CLTE,16.716,6.07,2.244,0.113,40.143,1.229,1.323,1.154,5.0,5.0,10.0,12,23,0,1,0.5068648
1900-01-01 21:30:00,1BLTE,14.925,2.886,0.811,0.087,33.269,0.871,1.244,1.045,5.0,4.0,9.0,4,21,0,1,0.89667076
1900-01-01 06:00:00,7BLTE,0.299,0.796,0.204,0.032,16.275,0.957,1.174,0.01,6.0,3.0,9.0,23,6,0,1,0.91944885
1900-01-01 10:15:00,7ULTE,0.498,1.493,0.336,0.031,13.211,0.569,1.045,0.01,3.0,2.0,5.0,25,10,0,1,0.89940816
1900-01-01 16:30:00,7WLTE,1.393,1.692,0.493,0.379,38.903,19.371,1.075,0.01,3.0,2.0,5.0,27,16,0,1,0.957221
1900-01-01 07:30:00,9ALTE,0.199,0.398,0.034,0.007,0.29,0.054,0.995,0.995,2.0,1.0,3.0,31,7,0,1,0.9984938
1900-01-01 21:45:00,1CLTE,32.134,5.962,2.023,0.601,48.951,43.88,1.607,1.405,7.0,6.0,13.0,5,21,0,1,0.5358163
1900-01-01 17:00:00,6VLTE,2.886,8.955,1.335,0.059,15.137,0.516,1.303,0.01,6.0,4.0,10.0,20,17,0,1,0.6222747
1900-01-01 02:00:00,10BLTE,0.896,0.398,0.058,0.013,4.55,0.167,0.995,0.995,2.0,2.0,4.0,1,2,0,1,0.9969572
1900-01-01 20:00:00,8BLTE,15.025,1.891,0.502,0.074,25.499,1.744,1.234,1.085,6.0,4.0,10.0,29,20,0,1,0.52925086
1900-01-01 06:45:00,1ALTE,4.677,1.194,0.112,0.033,5.438,0.299,1.095,1.015,3.0,3.0,6.0,3,6,0,1,0.98643225
1900-01-01 10:30:00,7ULTE,0.498,1.592,0.241,0.03,8.841,0.48,1.005,0.01,4.0,2.0,6.0,25,10,0,1,0.9410649
1900-01-01 00:30:00,6CLTE,1.891,0.398,0.035,0.015,1.464,0.299,1.005,0.01,2.0,2.0,4.0,18,0,0,1,0.9875722
1900-01-01 09:00:00,5ALTE,1.99,0.498,0.034,0.02,2.384,0.267,1.015,0.995,2.0,2.0,4.0,13,9,0,1,0.9968297
1900-01-01 00:15:00,4CLTE,18.01,2.886,0.9,0.079,21.96,2.277,1.244,1.134,5.0,4.0,9.0,12,0,0,1,0.6678387
1900-01-01 01:45:00,4ALTE,2.388,0.697,0.432,0.051,38.456,3.75,1.015,1.005,2.0,2.0,4.0,10,1,0,1,0.9898733
1900-01-01 18:30:00,5ALTE,4.279,0.697,0.081,0.019,6.412,0.24,1.035,1.005,3.0,2.0,5.0,13,18,0,1,0.9833013
1900-01-01 10:00:00,5BLTE,9.652,0.896,0.246,0.024,10.867,0.567,1.055,1.015,4.0,3.0,7.0,14,10,0,1,0.9923469
1900-01-01 18:45:00,9BLTE,2.687,0.498,0.086,0.011,3.095,0.157,1.005,0.995,2.0,2.0,4.0,32,18,0,1,0.99684453
1900-01-01 15:45:00,5BLTE,9.95,0.796,0.171,0.019,9.794,0.426,1.075,1.015,4.0,3.0,7.0,14,15,0,1,0.99715924
1900-01-01 06:15:00,2ALTE,0.0,0.398,0.045,0.018,0.166,0.041,0.995,0.01,1.0,1.0,2.0,6,6,0,1,0.9939949
1900-01-01 13:30:00,3ALTE,16.318,7.363,3.198,0.104,33.413,0.668,1.323,1.154,7.0,5.0,12.0,7,13,0,1,0.56824696
1900-01-01 20:30:00,7WLTE,0.697,1.791,0.425,0.032,15.862,0.858,1.065,0.01,4.0,3.0,7.0,27,20,0,1,0.9415678
1900-01-01 08:00:00,1CLTE,10.945,0.896,0.216,0.034,8.924,0.474,1.075,1.045,4.0,4.0,8.0,5,8,0,1,0.9740174
1900-01-01 06:15:00,3ALTE,1.692,0.597,0.151,0.013,7.189,0.224,1.035,0.995,3.0,2.0,5.0,7,6,0,1,0.9940691
1900-01-01 11:30:00,3BLTE,7.065,0.896,0.085,0.033,3.398,0.359,1.085,1.055,5.0,4.0,9.0,8,11,0,1,0.9781068
1900-01-01 08:45:00,3CLTE,2.786,0.697,0.319,0.034,9.553,0.457,1.015,0.995,2.0,2.0,4.0,9,8,0,1,0.99179804
1900-01-01 14:45:00,1ALTE,10.945,1.592,0.644,0.051,17.709,0.604,1.134,1.025,4.0,3.0,7.0,3,14,0,1,0.9930655
1900-01-01 03:45:00,1CLTE,16.517,0.896,0.166,0.04,7.742,0.474,1.164,1.045,5.0,4.0,9.0,5,3,0,1,0.9448415
1900-01-01 19:00:00,9BLTE,2.587,0.597,0.149,0.014,4.541,0.163,1.005,0.995,2.0,2.0,4.0,32,19,0,1,0.996933
1900-01-01 04:15:00,2ALTE,0.0,0.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0,1,0.9905489
1900-01-01 02:45:00,9BLTE,1.791,0.697,0.474,0.023,41.716,0.446,1.005,0.995,2.0,2.0,4.0,32,2,0,1,0.9908592
1900-01-01 14:30:00,6VLTE,2.09,2.985,0.289,0.052,11.611,1.107,1.224,0.01,6.0,4.0,10.0,20,14,0,1,0.7522044
1900-01-01 19:30:00,3BLTE,11.642,1.294,0.345,0.055,9.791,1.356,1.194,1.035,5.0,4.0,9.0,8,19,0,1,0.9590954
1900-01-01 02:30:00,9BLTE,2.687,0.796,0.371,0.015,16.212,0.355,1.005,0.995,3.0,2.0,5.0,32,2,0,1,0.9915577
1900-01-01 05:15:00,5CLTE,4.08,0.796,0.219,0.011,48.322,0.415,1.025,0.995,3.0,2.0,5.0,15,5,0,1,0.9912515
1900-01-01 13:15:00,7ULTE,2.388,2.388,0.374,0.093,14.208,4.465,1.204,0.01,5.0,3.0,8.0,25,13,0,1,0.7206939
1900-01-01 11:30:00,7CLTE,0.1,0.896,0.505,0.02,36.668,0.396,1.045,0.01,3.0,2.0,5.0,24,11,0,1,0.98433477
1900-01-01 13:00:00,10BLTE,4.179,1.294,0.398,0.072,21.697,1.003,1.035,0.995,3.0,2.0,5.0,1,13,0,1,0.9747226
1900-01-01 15:00:00,7WLTE,0.498,1.294,0.11,0.019,9.251,0.329,1.095,0.01,3.0,3.0,6.0,27,15,0,1,0.9400095
1900-01-01 00:00:00,3BLTE,12.438,3.98,1.954,0.08,36.606,0.78,1.204,1.045,5.0,3.0,8.0,8,0,0,1,0.80295646
1900-01-01 22:15:00,5ALTE,4.677,0.896,0.182,0.025,12.142,1.496,1.065,1.005,3.0,3.0,6.0,13,22,0,1,0.98499066
1900-01-01 15:15:00,6ALTE,9.552,1.194,0.343,0.075,20.369,4.231,1.134,0.01,5.0,3.0,8.0,16,15,0,1,0.9001207
1900-01-01 11:00:00,8CLTE,3.781,0.697,0.174,0.018,13.105,0.482,1.035,1.005,3.0,3.0,6.0,30,11,0,1,0.99093294
1900-01-01 20:30:00,6ULTE,1.095,2.587,0.414,0.037,11.321,0.71,1.114,0.01,4.0,3.0,7.0,19,20,0,1,0.8764101
1900-01-01 20:00:00,4CLTE,16.915,1.791,0.574,0.058,56.22,0.471,1.204,1.144,5.0,5.0,10.0,12,20,0,1,0.7962193
1900-01-01 16:15:00,10BLTE,1.99,0.498,0.111,0.024,4.132,0.302,1.015,1.005,3.0,2.0,5.0,1,16,0,1,0.9962088
1900-01-01 20:30:00,7ULTE,0.697,1.99,0.586,0.03,24.084,0.64,1.065,0.01,3.0,2.0,5.0,25,20,0,1,0.93871903
1900-01-01 23:00:00,4ALTE,8.458,0.896,0.133,0.023,5.636,0.243,1.085,1.055,4.0,3.0,7.0,10,23,0,1,0.9672454
1900-01-01 04:00:00,1ALTE,4.279,0.995,0.175,0.026,37.24,0.47,1.045,0.995,4.0,3.0,7.0,3,4,0,1,0.9896059
1900-01-01 06:00:00,1BLTE,5.075,1.891,0.698,0.04,40.625,0.631,1.075,1.015,3.0,3.0,6.0,4,6,0,1,0.9832886
1900-01-01 03:45:00,7ULTE,0.398,0.995,0.084,0.025,4.294,0.335,1.035,0.01,3.0,2.0,5.0,25,3,0,1,0.894632
1900-01-01 05:00:00,6BLTE,8.657,5.871,4.686,0.676,65.287,46.066,1.045,0.01,3.0,2.0,5.0,17,5,0,1,0.5926461
1900-01-01 09:15:00,5ALTE,2.09,0.697,0.163,0.013,6.305,0.193,1.025,0.995,3.0,2.0,5.0,13,9,0,1,0.9940737
1900-01-01 09:15:00,9BLTE,2.786,0.498,0.127,0.024,4.387,0.72,1.025,0.995,3.0,2.0,5.0,32,9,0,1,0.9981357
1900-01-01 06:15:00,7BLTE,0.1,0.398,0.008,0.007,0.182,0.164,1.055,0.01,3.0,2.0,5.0,23,6,0,1,0.99209166
1900-01-01 07:15:00,10ALTE,4.975,2.388,0.988,0.03,15.581,0.344,1.055,1.005,3.0,2.0,5.0,0,7,0,1,0.98401815
1900-01-01 05:45:00,10ALTE,4.876,0.796,0.264,0.024,16.537,0.579,1.045,1.015,3.0,2.0,5.0,0,5,0,1,0.97901493
1900-01-01 05:00:00,9BLTE,0.697,0.398,0.013,0.01,0.144,0.225,0.995,1.005,2.0,2.0,4.0,32,5,0,1,0.99731076
1900-01-01 08:30:00,9ALTE,0.299,0.398,0.236,0.015,6.722,0.135,1.005,1.005,2.0,2.0,4.0,31,8,0,1,0.99810094
1900-01-01 05:45:00,6VLTE,0.995,2.587,0.467,0.04,15.068,0.61,1.095,0.01,4.0,3.0,7.0,20,5,0,1,0.82277995
1900-01-01 17:30:00,6WLTE,7.761,2.189,0.131,0.108,4.596,0.308,1.184,0.01,5.0,4.0,9.0,21,17,0,1,0.8343494
1900-01-01 18:45:00,4CLTE,16.617,1.493,0.365,0.081,10.238,2.193,1.184,1.144,4.0,4.0,8.0,12,18,0,1,0.84255356
1900-01-01 14:45:00,5CLTE,6.368,1.393,0.387,0.027,53.947,1.332,1.045,1.005,4.0,2.0,6.0,15,14,0,1,0.9465909
1900-01-01 03:30:00,8BLTE,2.786,0.498,0.086,0.015,4.343,0.138,1.035,0.995,3.0,2.0,5.0,29,3,0,1,0.9958549
1900-01-01 17:00:00,6BLTE,19.602,1.791,0.379,0.047,14.634,1.121,1.174,0.01,5.0,4.0,9.0,17,17,0,1,0.8431939
1900-01-01 16:15:00,7BLTE,1.592,1.095,0.326,0.264,13.96,3.436,1.204,0.01,6.0,3.0,9.0,23,16,0,1,0.8400909
1900-01-01 03:15:00,4ALTE,0.896,0.398,0.024,0.012,1.166,0.167,1.005,0.995,2.0,2.0,4.0,10,3,0,1,0.9953501
1900-01-01 00:15:00,1CLTE,25.364,3.941,1.273,0.141,34.944,1.503,1.657,1.415,8.0,6.0,14.0,5,0,0,1,0.5651444
1900-01-01 19:30:00,6VLTE,2.886,6.567,1.432,0.078,40.308,1.057,1.274,0.01,6.0,4.0,10.0,20,19,0,1,0.55976456
1900-01-01 00:15:00,10BLTE,3.483,0.697,0.127,0.012,13.935,0.283,1.035,1.005,2.0,2.0,4.0,1,0,0,1,0.98720807
1900-01-01 14:30:00,1CLTE,24.378,5.075,1.364,0.11,25.658,0.912,1.413,1.303,7.0,6.0,13.0,5,14,0,1,0.5480375
1900-01-01 06:00:00,7ULTE,0.398,1.692,0.369,0.039,13.425,0.729,1.005,0.01,4.0,2.0,6.0,25,6,0,1,0.87076664
1900-01-01 21:00:00,10BLTE,3.781,0.597,0.129,0.022,10.832,0.683,1.065,1.005,3.0,2.0,5.0,1,21,0,1,0.9966456
1900-01-01 21:30:00,6WLTE,1.493,3.284,0.387,0.047,7.595,0.749,1.244,0.01,6.0,3.0,9.0,21,21,0,1,0.5244315
1900-01-01 01:15:00,8CLTE,14.428,1.99,1.016,0.115,53.466,1.639,1.313,1.045,6.0,4.0,10.0,30,1,0,1,0.9130913
1900-01-01 01:00:00,5ALTE,2.488,0.697,0.254,0.026,6.6,0.387,1.065,1.005,4.0,3.0,7.0,13,1,0,1,0.98613507
1900-01-01 07:15:00,7VLTE,0.597,0.896,0.033,0.007,1.735,0.092,1.025,0.01,3.0,2.0,5.0,26,7,0,1,0.94022566
1900-01-01 08:30:00,6ULTE,0.697,1.095,0.084,0.049,7.869,7.559,1.035,0.01,3.0,2.0,5.0,19,8,0,1,0.9232
1900-01-01 01:45:00,3ALTE,7.861,2.488,0.669,0.047,13.876,0.569,1.085,1.025,3.0,3.0,6.0,7,1,0,1,0.97642857
1900-01-01 17:15:00,3CLTE,7.164,0.697,0.169,0.022,11.614,0.453,1.035,1.005,3.0,2.0,5.0,9,17,0,1,0.9841331
1900-01-01 11:30:00,6CLTE,3.682,0.597,0.212,0.031,9.568,0.429,1.055,0.01,4.0,2.0,6.0,18,11,0,1,0.97261614
1900-01-01 23:15:00,7CLTE,0.1,0.398,0.046,0.014,0.798,0.231,1.025,0.01,3.0,2.0,5.0,24,23,0,1,0.9898907
1900-01-01 12:15:00,4BLTE,16.915,1.692,0.441,0.064,17.468,0.551,1.234,1.055,5.0,4.0,9.0,11,12,0,1,0.82464945
1900-01-01 01:30:00,6ALTE,3.383,0.498,0.035,0.015,2.0,1.384,1.035,0.01,3.0,2.0,5.0,16,1,0,1,0.9412327
1900-01-01 16:00:00,3CLTE,5.672,0.995,0.324,0.024,13.003,0.357,1.055,1.005,3.0,2.0,5.0,9,16,0,1,0.9927529
1900-01-01 11:45:00,1ALTE,15.522,2.09,0.549,0.055,36.542,1.33,1.294,1.065,5.0,4.0,9.0,3,11,0,1,0.62519544
1900-01-01 22:45:00,9BLTE,2.289,0.498,0.078,0.016,9.84,0.436,1.015,1.005,2.0,2.0,4.0,32,22,0,1,0.9950889
1900-01-01 06:30:00,7ULTE,0.299,1.294,0.198,0.023,11.406,0.694,1.035,0.01,2.0,2.0,4.0,25,6,0,1,0.7429634
1900-01-01 03:00:00,7ULTE,0.199,0.796,0.019,0.011,0.357,0.076,1.005,0.01,2.0,2.0,4.0,25,3,0,1,0.96885735
1900-01-01 22:00:00,6ALTE,9.751,3.682,1.146,0.052,39.51,1.022,1.134,0.01,4.0,3.0,7.0,16,22,0,1,0.79254854
1900-01-01 21:15:00,7ULTE,0.498,1.095,0.078,0.019,2.582,0.969,1.055,0.01,3.0,2.0,5.0,25,21,0,1,0.9518515
1900-01-01 18:00:00,2ALTE,0.1,0.398,0.007,0.01,0.019,0.029,0.995,0.01,1.0,1.0,2.0,6,18,0,1,0.9977512
1900-01-01 00:00:00,3CLTE,6.667,1.095,0.278,0.037,35.609,1.294,1.085,1.005,4.0,3.0,7.0,9,0,0,1,0.9909491
1900-01-01 10:45:00,6VLTE,1.692,1.592,0.242,0.155,22.143,7.867,1.035,0.01,3.0,2.0,5.0,20,10,0,1,0.9114957
1900-01-01 12:45:00,10CLTE,6.766,0.995,0.285,0.037,17.517,0.323,1.065,1.005,3.0,2.0,5.0,2,12,0,1,0.9930757
1900-01-01 09:30:00,9BLTE,0.995,0.398,0.018,0.006,0.396,0.053,0.995,0.995,2.0,1.0,3.0,32,9,0,1,0.9974005
1900-01-01 10:00:00,6VLTE,1.692,3.682,0.659,0.056,9.517,0.617,1.154,0.01,4.0,3.0,7.0,20,10,0,1,0.80761224
1900-01-01 01:15:00,9BLTE,2.488,0.498,0.022,0.014,0.692,0.138,1.005,1.005,2.0,2.0,4.0,32,1,0,1,0.99583983
1900-01-01 05:30:00,9BLTE,0.597,0.398,0.021,0.01,0.265,0.117,0.995,0.995,2.0,2.0,4.0,32,5,0,1,0.9973007
1900-01-01 01:45:00,8ALTE,6.169,2.289,0.947,0.032,23.467,0.379,1.055,1.005,4.0,3.0,7.0,28,1,0,1,0.9697833
1900-01-01 18:15:00,6BLTE,19.303,8.856,4.571,0.587,68.718,42.366,1.214,0.01,5.0,4.0,9.0,17,18,0,1,0.75821596
1900-01-01 05:30:00,8ALTE,4.577,1.095,0.338,0.034,10.016,0.519,1.045,1.005,3.0,3.0,6.0,28,5,0,1,0.9861525
1900-01-01 07:15:00,10CLTE,1.592,0.398,0.009,0.006,0.123,0.092,1.005,0.995,2.0,2.0,4.0,2,7,0,1,0.99707675
1900-01-01 10:30:00,6CLTE,5.473,2.687,0.686,0.033,49.132,0.815,1.075,0.01,4.0,3.0,7.0,18,10,0,1,0.93083805
1900-01-01 10:30:00,9ALTE,0.995,0.498,0.1,0.02,2.083,0.22,1.005,0.995,2.0,2.0,4.0,31,10,0,1,0.9968279
1900-01-01 21:30:00,7BLTE,0.1,0.697,0.113,0.016,8.239,0.205,1.154,0.01,5.0,2.0,7.0,23,21,0,1,0.9811265
1900-01-01 15:45:00,10BLTE,1.99,0.498,0.066,0.017,2.51,0.198,1.015,0.995,2.0,2.0,4.0,1,15,0,1,0.99682945
1900-01-01 22:00:00,6ULTE,1.891,3.284,0.385,0.04,30.862,1.055,1.104,0.01,3.0,3.0,6.0,19,22,0,1,0.86352855
1900-01-01 09:00:00,8CLTE,0.597,0.398,0.091,0.014,2.374,0.174,0.995,0.995,2.0,1.0,3.0,30,9,0,1,0.99763894
1900-01-01 20:00:00,5CLTE,11.542,1.692,0.546,0.061,13.071,1.971,1.184,1.035,6.0,4.0,10.0,15,20,0,1,0.96497947
1900-01-01 10:00:00,1CLTE,19.403,1.194,0.263,0.047,15.781,0.725,1.164,1.045,4.0,4.0,8.0,5,10,0,1,0.93621844
1900-01-01 22:15:00,9ALTE,1.99,0.796,0.243,0.022,11.426,0.475,1.025,0.995,3.0,2.0,5.0,31,22,0,1,0.9911328
1900-01-01 18:00:00,9ALTE,4.677,0.597,0.103,0.026,4.128,2.494,1.025,1.005,3.0,2.0,5.0,31,18,0,1,0.99708205
1900-01-01 05:45:00,1ALTE,1.393,0.498,0.1,0.015,5.824,0.186,1.005,0.995,2.0,2.0,4.0,3,5,0,1,0.9945427
1900-01-01 18:45:00,3ALTE,11.244,1.095,0.105,0.025,3.135,0.777,1.144,1.104,4.0,4.0,8.0,7,18,0,1,0.88416785
1900-01-01 04:15:00,3CLTE,0.299,0.398,0.012,0.006,0.133,0.055,0.995,0.995,1.0,1.0,2.0,9,4,0,1,0.9985245
1900-01-01 04:00:00,9BLTE,0.498,0.398,0.015,0.009,0.188,0.153,0.995,0.995,1.0,1.0,2.0,32,4,0,1,0.9979784
1900-01-01 23:45:00,2ALTE,0.199,0.398,0.007,0.122,0.053,1.367,0.995,0.01,1.0,1.0,2.0,6,23,0,1,0.9971877
1900-01-01 00:30:00,6CLTE,2.687,0.498,0.052,0.013,4.523,0.213,1.015,0.01,3.0,2.0,5.0,18,0,0,1,0.95933354
1900-01-01 12:15:00,7BLTE,0.398,0.995,0.302,0.058,34.208,0.75,1.234,0.01,6.0,3.0,9.0,23,12,0,1,0.69600725
1900-01-01 02:30:00,6ALTE,1.493,0.597,0.207,0.023,5.086,0.463,1.045,0.01,3.0,2.0,5.0,16,2,0,1,0.9200981
1900-01-01 05:45:00,7VLTE,0.199,0.896,0.02,0.006,0.44,0.08,1.025,0.01,3.0,2.0,5.0,26,5,0,1,0.965195
1900-01-01 16:15:00,7ALTE,0.1,0.896,0.149,0.025,4.572,0.24,1.075,0.01,4.0,2.0,6.0,22,16,0,1,0.9959636
1900-01-01 04:00:00,2ALTE,0.0,0.398,0.022,0.01,0.128,0.055,0.995,0.01,1.0,1.0,2.0,6,4,0,1,0.994612
1900-01-01 22:45:00,6ULTE,2.09,7.662,2.167,0.056,18.258,0.483,1.104,0.01,4.0,4.0,8.0,19,22,0,1,0.84900093
1900-01-01 10:00:00,5ALTE,3.98,0.796,0.271,0.029,6.549,0.378,1.075,0.995,4.0,2.0,6.0,13,10,0,1,0.99524826
1900-01-01 17:30:00,8ALTE,14.826,2.09,0.642,0.055,18.405,1.088,1.224,1.075,6.0,4.0,10.0,28,17,0,1,0.9343148
1900-01-01 17:15:00,8BLTE,12.239,1.99,0.495,0.085,16.543,4.668,1.214,1.065,5.0,4.0,9.0,29,17,0,1,0.9107766
1900-01-01 07:15:00,6BLTE,3.085,3.284,3.498,0.501,62.858,46.449,1.025,0.01,3.0,2.0,5.0,17,7,0,1,0.75797254
1900-01-01 23:15:00,10BLTE,3.682,1.692,0.71,0.037,27.353,0.725,1.025,0.995,3.0,2.0,5.0,1,23,0,1,0.98286533
1900-01-01 04:15:00,7BLTE,0.1,0.697,0.173,0.018,25.446,0.694,1.104,0.01,4.0,2.0,6.0,23,4,0,1,0.97855455
1900-01-01 08:00:00,5ALTE,0.896,0.398,0.094,0.012,1.86,0.14,1.015,1.005,2.0,2.0,4.0,13,8,0,1,0.9951018
1900-01-01 06:00:00,5ALTE,0.498,0.398,0.016,0.041,0.276,0.949,0.995,0.995,1.0,1.0,2.0,13,6,0,1,0.997004
1900-01-01 09:00:00,1ALTE,2.488,1.791,0.969,0.042,21.691,1.08,1.015,0.995,3.0,2.0,5.0,3,9,0,1,0.98643494
1900-01-01 15:15:00,1ALTE,13.234,1.493,0.398,0.062,20.882,0.886,1.284,1.045,5.0,4.0,9.0,3,15,0,1,0.93710375
